cycle_id,domain,battery_energy_consumption,battery_energy_used,regenerative_energy,battery_efficiency,peak_c_rate,average_c_rate,power_demand,peak_power,energy_recovery_ratio,energy_loss_ratio,average_velocity,maximum_velocity,mean_acceleration,acceleration_std_deviation,positive_acceleration_ratio,idle_ratio,cruise_ratio,kinetic_fluctuation_index,acceleration_variance_index,acceleration_smoothness,final_soc,soc_variance,soh_proxy,average_temperature,maximum_temperature,degradation_rate,coulombic_efficiency,heat_generation_rate,eco_driving_index,battery_system_index,energy_per_distance,power_per_velocity,regeneration_efficiency,trip_efficiency_ratio,eco_score,efficiency_weighted_eco_score,propulsion_efficiency,system_efficiency,distance_km,validation_score,validation_attempts,is_validated
highway_025,highway,218.58158976156938,2740.8756456028614,161.06575752752906,85.45025107874037,2.4807901426264953,0.9273729941872138,18087.13911593018,28169.199278104912,0.058764321913546864,0.1454974892125963,75.23622593996039,94.03845486625487,-0.02332482527614001,0.8444938421483987,0.42,0.0,0.11333333333333333,0.021718616398483905,34.717365183985706,0.5421541547871132,50.322457074307735,7.8510839679353905,0.2852603817131316,38.19365882604521,50.712693198251,1.3584909067529685,98.15642868809712,228.17926884378494,0.4283381984955795,0.6887436555006476,218.58158976156938,240.40146204172635,0.058764321913546864,0.9264521236835236,0.38479433582320727,0.3686253325940539,0.9513146867597051,0.8129007883851004,12.5393709899934,0.8,1,True
highway_026,highway,250.80599362153646,3145.4999437703914,293.1640490028242,94.95551350947025,2.9094772481803473,0.5577393045817929,9552.015375959203,22511.52310453601,0.09320106852405508,0.05044486490529754,75.24939651602385,94.12274039834116,-0.023924319554351488,0.8479405469564827,0.45,0.0,0.09333333333333334,0.02312767006270793,34.020609674314755,0.5411429505386296,44.81931708674435,4.044422220730521,0.16729855674239413,38.739249587708166,48.05921465867348,1.434027467627574,98.58993098638493,223.48561825697436,0.4271043209132321,0.7296153142410464,250.80599362153646,126.93641254003482,0.09320106852405508,0.7994157791921113,0.37026771594976765,0.3680836924180699,0.8521497083283756,0.809163131412662,12.541566086003977,0.8,1,True
highway_027,highway,212.3031409365253,2666.3544034556207,322.2409381294409,94.9817728855019,1.261691401758901,0.34356315645148605,22928.139102065135,38305.65094656071,0.12085445837858438,0.05018227114498108,75.35510944473907,93.15440810595791,-0.025091892358934362,0.8817892540980832,0.43,0.0,0.105,0.02112777439066297,33.7955270536804,0.531409135120865,53.8049603643384,4.189192209059764,0.5353585787116946,28.627117501799194,35.24913086588234,0.6834900378453171,98.13387670213973,126.47948236458973,0.4242146566699707,1.0176232291334577,212.3031409365253,304.26383834052683,0.12085445837858438,0.9463007682948141,0.40067113099156476,0.4439273244216304,0.8335225864387508,0.7916945300006155,12.55918490745651,0.8,1,True
highway_028,highway,204.29446585071216,2567.5031728252243,361.32740365629246,91.31181893973121,1.4152709681819906,1.182235452504419,24328.15480100134,64198.77166390075,0.1407309898385465,0.08688181060268785,75.40595371882729,93.74457336158785,-0.01548696398007042,0.9202240576780333,0.455,0.0,0.08,0.02386437678536868,55.81525251043235,0.5207725608902206,57.17431059453977,4.5309691328173365,0.5126513405128897,28.38531257277746,33.41918259346429,0.6929649423238831,99.00146696675,120.40133233096128,0.41554587676508337,1.0190076651274338,204.29446585071216,322.62481908120344,0.1407309898385465,0.8486430016317417,0.40495363602792317,0.44677371464224064,0.936775417800121,0.855386673373557,12.567658953137883,0.7901738260673818,1,True
highway_029,highway,232.7150945049299,2918.3814063691575,223.01885104244653,87.06236118514185,2.5340619317893847,0.3508254444265413,20210.922838309823,51678.487631011805,0.07641865252330335,0.12937638814858143,75.24345799513235,93.75502331471503,-0.02533675660792518,0.8717379688555882,0.45166666666666666,0.0,0.08166666666666667,0.023690264449454105,33.099670617499925,0.534262817039191,67.1088262046022,1.541734018574255,0.26047251913719316,35.77659329642685,47.60426624487795,1.3123039044343743,97.93451747795002,213.70256986017745,0.4230481129962933,0.7264856641494802,232.7150945049299,268.6034742866683,0.07641865252330335,0.8720457435219406,0.37404168110717595,0.36972214149420163,0.948296801749565,0.825609586646355,12.540576332522056,0.8,1,True
highway_030,highway,262.36741595277965,3295.6479245459436,225.2860465275031,91.3677505364066,1.9617107235057867,0.3823955567181371,9354.819023521835,15671.33462136978,0.06835863032909117,0.086322494635934,75.36716202150089,93.6495649488942,-0.01643841788022893,0.8353719154098392,0.42833333333333334,0.0,0.10666666666666667,0.02102842628467115,47.904111551137596,0.5448486988408012,30.961961184846842,2.1231298107377348,0.34529043934606296,30.587333199051752,40.21731966180934,0.9928596102879228,98.63213006619928,165.32081277916245,0.43459016590612354,0.8067969119816512,262.36741595277965,124.12162871708493,0.06835863032909117,0.8377129326198819,0.35665764405217476,0.37535396882763505,0.9443561303589108,0.8628369533615923,12.561193670250148,0.8,1,True
highway_031,highway,168.22711227933,2111.856328496794,289.4860794795422,91.21273870272175,1.1761423742815882,0.39455500703299423,14702.443220843155,31173.240745837433,0.13707653238374604,0.08787261297278248,75.32161611346676,92.34266791873378,-0.011700564222719432,0.8586270556570205,0.435,0.0,0.10666666666666667,0.02226819408676709,67.60542607398997,0.5380315523527673,78.7235939593437,1.6755022420563837,0.5965444128643524,34.85864332304441,47.95344693385063,0.9119116509614891,98.5386105068399,188.29008215488489,0.4361134940165077,1.0066636623630314,168.22711227933,195.19294442316294,0.13707653238374604,0.86145031865459,0.4432272143742222,0.4672690610971396,0.9485052410634678,0.8651576071128418,12.553602685577793,0.8,1,True
highway_032,highway,278.6025141658214,3494.55174719854,392.97794675680547,91.92056531034476,1.8634046442659613,0.6029904458864437,8653.864812029984,19818.029060160025,0.11245443270868985,0.0807943468965524,75.25887031554822,92.79546176459475,-0.023470254012292576,0.8711264784514886,0.44333333333333336,0.0,0.07833333333333334,0.023255025563032605,35.59940481263007,0.5344374159183416,77.84276794871755,3.311389921911906,0.34871655698098625,38.174021743007785,45.11705141489233,1.061362421577635,98.90994213510223,187.85334995978087,0.4280693900020227,0.9565118476718595,278.6025141658214,114.98644331628816,0.11245443270868985,0.8659481489542136,0.3505591484979432,0.40163785863313783,0.9389845302380992,0.8631198883715459,12.54314505259137,0.7993262530139239,1,True
highway_033,highway,188.6129824771937,2365.603964679515,155.17621090053058,86.73182345217486,1.9585391125354843,0.8029324416124208,6022.380872379314,16620.57341113787,0.06559684022372407,0.1326817654782514,75.25263426547706,92.29282577388993,-0.021300886712915464,0.8571384579501888,0.45166666666666666,0.0,0.08666666666666667,0.02240432841343252,38.435173855835096,0.5384628139701264,90.07561487026217,5.031234497510594,0.4196791950157095,34.4558192082142,43.30910422146104,1.053743818189866,97.46737018366899,180.7163033580149,0.43406681824944393,0.752078006313093,188.6129824771937,80.02777448772474,0.06559684022372407,0.8192506238312123,0.4067916236191842,0.39449057543412913,0.8221862265485959,0.7130971064582267,12.542105710912843,0.8,1,True
highway_034,highway,273.78184092349835,3436.4189213016625,370.4727108995097,92.84937206100373,1.7584747436750106,0.711116242520181,22044.718424868588,45054.66418484569,0.10780775323848675,0.07150627938996268,75.31001127854684,92.66136305369395,-0.019667621865950526,0.9188866071659817,0.44166666666666665,0.0,0.08833333333333333,0.024208797987148107,44.4602002652191,0.521135535714071,32.97314915688986,3.746129499463645,0.3745232103414995,41.28874380596351,55.37916447886177,1.2351257126797384,99.06118328684532,237.06531726780904,0.41925289850570924,0.9578070412295245,273.78184092349835,292.71574037604597,0.10780775323848675,0.8886657219822837,0.34322862384572594,0.3974985825533405,0.8505902680027191,0.7897677226525335,12.551668546424471,0.7942914315597989,1,True
highway_035,highway,242.49524623991687,3042.2212926797424,341.36800071329367,91.31975423234634,2.7025948421266417,1.0318461708918525,11846.424892819501,22756.581277008314,0.11221007798631294,0.0868024576765366,75.27293024960666,92.52618960022104,-0.021496319930912944,0.9251393025572601,0.45,0.0,0.09666666666666666,0.022794127288491693,41.1240285254832,0.5194429300111681,91.82924435736876,3.250960920267876,0.21698578533475477,35.188000803447046,43.10887764537488,1.27295600554549,98.25032279184747,194.59628506940726,0.4179164621214102,0.7878987066657139,242.49524623991687,157.37752570560647,0.11221007798631294,0.9284528892466575,0.3667637282045042,0.37763797825584533,0.9566010795721203,0.8735657548492322,12.545488374934443,0.792785519488801,1,True
highway_036,highway,253.75144655527913,3184.521007584958,435.1015906037269,89.74870065982586,1.6642347022945834,0.48446641696288123,11178.188725458016,27924.9879823861,0.1366301095007016,0.10251299340174147,75.29858964310301,94.81899373633323,-0.022585323618125656,0.8989346812946568,0.4583333333333333,0.0,0.09333333333333334,0.021991709036527907,38.11415505038111,0.5266110571629664,38.686202678834626,5.651826561262015,0.41340161298580425,30.693018978350924,37.10741985816724,0.8414188078517197,97.94785499471448,143.82179333672786,0.4132820942209334,1.029752189630557,253.75144655527913,148.4495304481632,0.1366301095007016,0.872995896089013,0.3708885116748198,0.42848354493100327,0.8537355912346576,0.7662166002035873,12.54976494051717,0.7946233852568882,1,True
highway_037,highway,224.0146223912864,2809.7343013054765,323.0260268566571,85.99440257477367,2.1261823620501654,1.0537877946986713,9889.938629114,18498.141274514517,0.11496671117260432,0.14005597425226324,75.25582762354807,92.35880362713219,-0.021028392634938744,0.8840859674721107,0.44333333333333336,0.0,0.08333333333333333,0.02267513310006907,40.13392997498517,0.5307613438370362,46.47560126084225,5.764795825049721,0.3507489051986805,36.16212121994645,46.638120313723576,1.170617114889521,99.26034252668165,200.7142488096212,0.4277015134260968,0.8570861177044471,224.0146223912864,131.4158321765268,0.11496671117260432,0.8371829215309655,0.3896618530638944,0.405214335379226,0.8560708604267394,0.7361730220406991,12.54263793725801,0.7957710828361344,1,True
highway_038,highway,198.95577132720524,2496.6741712458856,160.14460767715462,85.81819881414143,1.469273714069765,0.6739421524765447,19483.778464581665,41152.08089686355,0.06414314906541871,0.14181801185858578,75.29334247277973,92.51999624569018,-0.02004359366088261,0.9071936508439354,0.43833333333333335,0.0,0.10333333333333333,0.02297674259487805,43.110205674152226,0.5243306045809762,50.01845657215517,1.859826773575407,0.5071894858588418,31.77495027207589,37.84555630618898,0.7976932403447091,97.18890763030318,143.61325581234019,0.42226568527023245,0.8330064259892719,198.95577132720524,258.76816005964065,0.06414314906541871,0.9335532823165062,0.3885873860554346,0.39975371683111516,0.8499745193737955,0.7294328229057468,12.548890412129955,0.7925510616714211,1,True
highway_039,highway,256.9107140557901,3226.5088305982313,313.0049681659726,93.17316519604053,1.9087680047186493,1.188144278579862,24254.285577328472,68426.10756745805,0.09701038726044667,0.0682683480395947,75.35323333921146,93.44445993405152,-0.018918899012640444,0.9310165756719457,0.45,0.0,0.08166666666666667,0.02430082687292521,46.74036326411047,0.5178619451529176,47.630527043294464,7.742484628863981,0.3613356850004801,32.23797871961647,46.098839766534525,1.0946071967462851,98.17099436272846,193.6695589270456,0.41355006509783365,0.8846682659543743,256.9107140557901,321.8702454067364,0.09701038726044667,0.8637919537755223,0.3502167655019023,0.3870637124920162,0.8729933275838562,0.8133955152601176,12.558872223201911,0.7852560932673258,1,True
highway_040,highway,221.947199747353,2784.607482153373,245.4155009335688,86.69251090338867,1.0711153982623252,0.31144466421346106,19481.57435557186,39160.96550436517,0.0881328569191838,0.13307489096611336,75.27756561893499,92.91261537940092,-0.022269720488575225,0.888490049104583,0.4483333333333333,0.0,0.08666666666666667,0.0222110467781349,38.18223985719151,0.5295235738595204,56.0903721240861,2.8356185237617946,0.563829720600182,38.54428941985637,51.75639536907155,0.9564625268601286,98.43375901600571,205.20428481060424,0.4240184871717141,0.9889768699790195,221.947199747353,258.7931132241396,0.0881328569191838,0.8271522035930039,0.3822814474443238,0.42716424246239815,0.9230441446827694,0.8002101457722006,12.546260936489166,0.7945337641468797,1,True
highway_041,highway,276.7012578980409,3473.865474407403,214.58529687672458,88.34782800300788,2.8249353471455345,0.7275535561841494,21196.581898123153,33285.26163039394,0.06177131402649265,0.11652171996992122,75.32742353533041,93.2141619377609,-0.01735846224814227,0.9156531451481181,0.45,0.0,0.07666666666666666,0.0231685760625653,49.876353082937264,0.5220151688382397,75.30339911579439,4.696377712149611,0.15831167267285218,36.12551107275219,42.43550004838861,1.2961906051114325,97.48652233388061,193.67620718485375,0.4180582055357901,0.686465459096797,276.7012578980409,281.38889549681824,0.06177131402649265,0.7719059845703897,0.3278748217547935,0.3340179848722355,0.8939333803645532,0.7897707253459497,12.554570589221735,0.7878698174062249,1,True
highway_042,highway,272.2236053459828,3412.9522417256717,302.86825544548157,94.12161641119873,1.9198650058017714,0.6291039610860153,12362.545473220667,20886.753766660386,0.08874081594283549,0.058783835888012725,75.2238712889276,93.7811760805958,-0.02045718715992188,0.8884871997345882,0.4583333333333333,0.0,0.08166666666666667,0.02225766931977719,41.40744045865064,0.529524372810439,62.36031034510729,1.4983274149953225,0.34380339349366285,37.367836700117564,46.57601238300271,1.1074797494005857,97.41495163255517,196.277362031049,0.42019098336953586,0.8747593563059874,272.2236053459828,164.3411980824528,0.08874081594283549,0.7871422027707643,0.3447571008264459,0.381806131757065,0.8555281714838731,0.8052369438537934,12.537311881487932,0.7964408652314172,1,True
highway_043,highway,266.58394664567396,3343.7024456755594,253.40448458739505,88.97356677415858,1.2716545947494486,0.5070683116779164,13565.75757519007,37951.30416209323,0.0757855739016345,0.11026433225841414,75.25664964634478,93.62308777468705,-0.028104622929358294,0.9281232055208973,0.4266666666666667,0.0,0.095,0.024639017014743473,31.889202199032262,0.5186390564340738,69.13202013268157,1.5618348694973847,0.47908513440443623,28.549041559370227,36.478384081789144,0.7110640600606175,98.46031994959763,132.8250123039347,0.41090600384426096,0.9531372114312688,266.58394664567396,180.25752383895966,0.0757855739016345,0.9408607107224798,0.3371730710820554,0.392931284935487,0.8638567226878519,0.7686041379937337,12.542774941057464,0.7900867760599829,1,True
highway_044,highway,257.279582658354,3230.096324195207,178.16769121142747,86.16790075998809,1.1343459120649038,1.161503525910079,9396.24320612488,23260.95591388501,0.055158613914464236,0.1383209924001192,75.32886109702318,92.6069827115516,-0.020374994841903582,0.865484065978838,0.455,0.0,0.085,0.022972682798689407,40.490492389833996,0.5360538951992013,92.04123281121551,6.319935766912564,0.5158512349286652,34.69107545379585,45.86451398733607,0.8575940533661925,98.90891663779256,177.00948817797843,0.43132877724104346,0.9122630541525483,257.279582658354,124.73464133994258,0.055158613914464236,0.939474806293406,0.3504910839848062,0.39274726122139336,0.8221303794054778,0.7084124894438257,12.554810182837198,0.8,1,True
highway_045,highway,197.29150907773345,2473.9547463896424,254.1977470210163,92.14151387904775,2.523709046996312,1.1909676406676868,23741.563486484563,61181.20276393818,0.10274951255372242,0.07858486120952246,75.23754340836524,93.88028355986953,-0.021587687958455958,0.8538385550042885,0.45666666666666667,0.0,0.1,0.02296100812817513,37.80106031988299,0.5394212982034386,81.30539808812959,1.2651268855748365,0.2979666815230042,40.932909372718015,54.71428819945314,1.4513984780879563,99.04404491751902,249.04562193719192,0.42732689321169354,0.7499502867418812,197.29150907773345,315.55054644831023,0.10274951255372242,0.8153045031642995,0.4120885109569589,0.3972431639225516,0.9026627555589904,0.831727128194382,12.539590568060873,0.8,1,True
highway_046,highway,269.2534910432744,3382.699380787893,348.00310690394815,86.68012690882281,2.6476363411371264,1.1345649774166695,11458.027102811375,28031.63823181642,0.10287730739631508,0.1331987309117718,75.37951023805057,92.27156583847402,-0.02565662519897627,0.8409004339174472,0.4666666666666667,0.0,0.075,0.022020013271073037,31.545644943446984,0.5432124310340858,68.33986096913765,3.00102692890775,0.2012192407293003,29.68255121556957,35.2940245016504,1.1001713923741459,97.25102870562432,154.42284933099452,0.4376673508630723,0.799760998485577,269.2534910432744,152.00251453097212,0.10287730739631508,0.7667700218146514,0.3607429871529493,0.37639799198888496,0.8953960455668759,0.776130428633949,12.563251706341761,0.8,1,True
highway_047,highway,173.2650729952904,2172.7091685572095,144.89805070441446,90.03541985519134,1.073520487723976,0.6130773872913351,6372.488078615504,12858.730782993596,0.06669000440156919,0.09964580144808666,75.23879328927187,93.85184887940807,-0.01449150474200657,0.9109206437640958,0.45166666666666666,0.0,0.08833333333333333,0.022416498956403953,58.80130167691553,0.5233079684723164,60.72923534574117,4.67481752224219,0.6120308294599144,28.82545534808009,34.27849325483956,0.607626011413984,97.64703914865868,117.86287602867732,0.4163660219984215,0.8933981863559513,173.2650729952904,84.69571486082393,0.06669000440156919,0.907112274403523,0.40787406782118385,0.42340407796390056,0.9091022863687543,0.8185140604452518,12.53979888154531,0.7921229593445185,1,True
highway_048,highway,161.24368679124416,2025.20516994439,167.41796707027706,94.53756678817373,2.1827072305903803,0.6610141551069499,16290.322766438483,32301.918083566405,0.08266712276255517,0.054624332118262675,75.35942188792829,93.4359325474077,-0.016677275476669497,0.8576748411537303,0.43333333333333335,0.0,0.09833333333333333,0.021727829993770768,48.51849722462555,0.5383073387476888,92.28815874854558,2.9610367005160465,0.4022148670906798,37.68803858849305,48.624114939909035,1.2272944679752946,98.15783126665134,211.77471931135278,0.43030109644559245,0.7307611590983039,161.24368679124416,216.16549321691056,0.08266712276255517,0.7990088457120273,0.43233240350458735,0.4055516739224132,0.8721631842341102,0.8245218527971846,12.55990364798805,0.8,1,True
highway_049,highway,258.355040959088,3241.619871669001,386.10310686024917,86.95295260165045,1.349983774032555,0.4333938164827664,18307.87448246067,40587.152963543514,0.11910803951032611,0.13047047398349543,75.28290974238811,94.1962660597178,-0.01922528753939971,0.8719279730472186,0.435,0.0,0.085,0.021585248001361537,43.11078254628846,0.5342085883636589,78.67781168695515,7.402937758596901,0.471648204234401,41.9041546161463,56.36118669703346,1.1322188661504358,99.03223034867605,233.8056089658184,0.4226063155766099,1.0552555304895919,258.355040959088,243.1844273910304,0.11910803951032611,0.7672207211036627,0.3675805365243381,0.43159942801252127,0.9439614357911941,0.8208023398413761,12.547151623731352,0.8,1,True
congested_000,congested,227.3237937069214,316.68452316165303,24.175256719633687,94.92501751312362,1.9483090829135958,1.0876593692559082,8356.537942750523,13550.966602369517,0.0763383702490668,0.05074982486876378,8.358593299826953,21.543377126216114,-0.012602652403072949,1.732569387674484,0.44333333333333336,0.14333333333333334,0.056666666666666664,0.317808181060493,127.36996699872171,0.3659559404092704,67.6666331387103,6.180496993743863,0.3830143897103594,38.37759958891639,49.53636001156382,1.1752199251053552,98.60136871711491,211.64798171609104,0.14133503915519172,0.6501885775344374,227.3237937069214,999.6345088849606,0.0763383702490668,0.819039186493548,0.20589478825963214,0.2535745884626668,0.8513870199496187,0.8081792777916368,1.3930988833044924,0.7146666666666667,1,True
congested_001,congested,247.92284957353777,406.17692787449636,28.021460165108955,91.05139409765148,2.6112568935061224,0.9506008859086859,18621.856143082616,53951.68100092179,0.0689881410143173,0.08948605902348516,9.829919152022766,22.851698193036924,-0.008280479232928495,1.4870944648865654,0.465,0.08833333333333333,0.06833333333333333,0.24425403096374257,160.23897339375938,0.4020756003112287,72.07915938667031,2.004724565821813,0.22982577172523766,30.699465209996074,36.74434341653284,1.1182639363824936,97.37219195767145,160.94685495278668,0.17238348493931008,0.5803746407578575,247.92284957353777,1894.2131305444686,0.0689881410143173,0.9094698147973799,0.2373354121468288,0.2584761754396688,0.8723568458789653,0.794293069679099,1.638319858670461,0.6706666666666667,1,True
congested_002,congested,238.47515126456793,349.3361663549782,19.317554986789695,86.6552609113998,2.592279297576747,1.1985552968517021,20859.259637931224,46257.96657143779,0.055297737679477835,0.1334473908860021,8.789246959338403,21.524986031445568,0.0115954080002481,1.6579279615934865,0.44,0.13333333333333333,0.051666666666666666,0.2966234885244687,131.62955591123603,0.3762329206998063,82.27073341538025,7.313610087436932,0.2430689892200827,38.80994582320158,47.879279281145294,1.33526937489593,97.95382684134199,216.2419823572614,0.15295900927629733,0.5761131141058038,238.47515126456793,2373.0004099340113,0.055297737679477835,0.889341145494623,0.2061473655367201,0.2389110421431928,0.8792911355107589,0.7619520276476579,1.464874493223067,0.7066666666666667,1,True
congested_003,congested,251.3177654075611,367.66559270752884,32.1143526633817,88.23919223113572,2.9854063957708576,0.9666023717747312,19963.459396012644,48878.704049456086,0.08734639834119497,0.11760807768864279,8.777706393607795,22.46883211108722,-0.004382778507490774,1.791567794469606,0.4583333333333333,0.13666666666666666,0.05,0.3118733126328135,332.83327411232455,0.3582216423262608,33.51254521823668,6.374847703793113,0.15160095543826735,35.610092727739485,47.466655525140695,1.4449550292340712,98.19188485890389,222.04140554112064,0.13972401644078997,0.548708015322695,251.3177654075611,2274.0775805589096,0.08734639834119497,0.9106004822769624,0.17940203655276646,0.21738282499619888,0.8396270346388285,0.7408801131195404,1.4629510656012992,0.7093333333333334,1,True
congested_004,congested,341.5031823884756,585.5648568061133,54.12251842260924,90.33610775006983,2.475728628110742,0.34218996908025373,10589.326667642348,31468.484087797133,0.09242772233649843,0.09663892249930173,10.288012885455451,21.96982437255634,0.008898485165686344,1.3307126582229942,0.44166666666666665,0.08166666666666667,0.07166666666666667,0.21192315175658885,134.4359905529772,0.4290533182938261,39.118610999269436,7.001530771771735,0.16335109198937614,41.51177005549373,56.126668075016596,1.4652519499335543,97.22966121981264,255.1479129372978,0.20015259868295945,0.6126365754715033,341.5031823884756,1029.1878128184114,0.09242772233649843,0.7591691775709619,0.20545839826499399,0.24580235405329703,0.863068036110181,0.7796620710569048,1.7146688142425752,0.6653333333333333,1,True
congested_005,congested,270.1154224337275,413.0394747035562,25.036541925979407,86.4395398989319,2.5634407189793462,0.9189314622263938,13041.001541292866,22585.633492669487,0.06061522649553513,0.13560460101068106,9.174732882308376,21.480857016984547,0.003279700752391263,1.5780892450463604,0.47,0.09833333333333333,0.056666666666666664,0.2756528903148496,368.738221747072,0.38788416728452607,32.87563203420455,6.520681582303784,0.21719643377040332,37.64716174975565,50.96667584749112,1.388365732643626,99.38375516594738,231.1021936170425,0.16545951363354014,0.5829716769759369,270.1154224337275,1421.249039020858,0.06061522649553513,0.8810216770585302,0.19998015211409287,0.2365824266636431,0.8803322138515861,0.7609551152353923,1.529122147051396,0.6786666666666668,1,True
congested_006,congested,315.371855837195,501.8975237630517,43.15023350925898,86.42611811332928,1.9420796880673692,1.0571258876703649,8543.570615756347,20987.170842343938,0.08597401958016195,0.13573881886670724,9.54868066646024,20.54796497626368,-0.016535436078666466,1.453501867275595,0.44666666666666666,0.11166666666666666,0.04833333333333333,0.24020516232813602,82.88940524518343,0.407580696529249,39.49888572759441,1.660435416058169,0.2962122065493311,39.7729249695433,54.33851657557567,1.2693942379317242,97.67328144842064,235.53417663922573,0.1881356250546822,0.6659433031505954,315.371855837195,894.6446393503517,0.08597401958016195,0.8430386335365228,0.1985629405410333,0.25232642495473906,0.8542234277435239,0.738272148613348,1.5914467777433734,0.6893333333333334,1,True
congested_007,congested,305.8131662652098,407.1933424454594,47.19049726791977,85.17672750115761,1.8513360794732285,0.9131515371721264,7756.047543061553,19374.28055471241,0.11589182940143766,0.14823272498842388,7.989061048319872,21.229370272795848,0.009634131883339734,1.7513277369761056,0.4533333333333333,0.14833333333333334,0.041666666666666664,0.3379873663220495,164.68930009414998,0.3634608798365357,81.61408032361913,5.844023043955612,0.32391961784014445,30.259018092445,35.37577090572406,0.8629162419564498,98.96576054461796,138.90557611808487,0.13630074173776552,0.6808458021573576,305.8131662652098,970.7119252477393,0.11589182940143766,0.8818659308506963,0.15514212672630284,0.22925443646725321,0.8907186144403475,0.7586849670239415,1.3315101747199787,0.7183931928746634,1,True
congested_008,congested,288.35210133426324,472.8877487171499,60.040838081053025,85.60058431377877,1.6741284015048523,0.35613228927038326,21420.055701536654,38103.52812418677,0.12696609560690858,0.14399415686221229,9.839798216049122,21.65430812215571,0.015952454668233786,1.36011649785977,0.44166666666666665,0.11,0.065,0.22842748651399214,80.23124228778578,0.4237078978545476,34.8191053953909,4.232595395193846,0.37682221836476626,41.25653514411615,52.935106151643595,1.1609406434843277,98.71918833271741,223.15809878831502,0.19124180798132673,0.7156327260721818,288.35210133426324,2176.658359542745,0.12696609560690858,0.8551053939616856,0.24980245310942117,0.29300801708008906,0.8281649857528163,0.7089140668865335,1.6399663693415205,0.688,1,True
congested_009,congested,258.4090644941057,444.7857967975797,22.591501411549256,93.55346372561075,2.731068113643121,0.31323930831095725,24368.32483370604,58735.73995537895,0.050791753654123285,0.06446536274389247,10.327481297957146,22.15141793615926,-0.018073960111356122,1.4481269785871973,0.45666666666666667,0.11,0.055,0.2303634522391471,75.92167384920877,0.408475544261636,48.18404846626028,5.216674695666776,0.19537731277727022,28.999815161296606,43.359842489064356,1.2865172838742234,98.41777142209381,196.4205747181842,0.18904466571502224,0.5651777210302642,258.4090644941057,2359.3328129011393,0.050791753654123285,0.9141159063816373,0.23180533200821826,0.2521187434109838,0.9298122298808106,0.8698715471978367,1.7212468829928576,0.688,1,True
congested_010,congested,334.3345010458411,532.2896297245908,38.20788002105227,90.01274319970963,1.9043669937424186,0.9372426461829362,10611.962724437104,19053.829852456172,0.07178011012672002,0.09987256800290367,9.552522304330317,20.17444463146909,0.003654382569831374,1.6107447450393326,0.44166666666666665,0.09833333333333333,0.058333333333333334,0.26924872892964297,346.0705519739193,0.3830324668469013,67.90383044825717,6.309088117584743,0.28479210020567514,36.55819757933537,48.39199184204215,1.1391499349635685,98.15420329315423,205.04729908505914,0.18111089732063274,0.6668065401464004,334.3345010458411,1110.790594964857,0.07178011012672002,0.8180578011821502,0.14863420824576867,0.2225418329767413,0.8545517322091056,0.7692054562220525,1.5920870507217195,0.6786666666666668,1,True
congested_011,congested,207.23864638594736,276.25704628556144,40.07365586291174,89.43998144289714,2.864705449092394,0.9898866550072467,15570.061869797852,43056.62797192998,0.14505878254669385,0.10560018557102868,7.998229609290504,20.2851675266483,0.009726340868210854,1.8147199703958834,0.44333333333333336,0.135,0.055,0.3471268092790412,169.18350746936287,0.35527512879348794,51.39680302719421,1.1173635623177534,0.21982026379557384,33.960746537240986,39.56802531376338,1.2507721410029857,98.25798107444614,180.13423555066476,0.1395988835336189,0.5647442719064246,207.23864638594736,1946.4451741345686,0.14505878254669385,0.9097242844740931,0.22514465589537097,0.24803564791850752,0.9037529927058261,0.8083165089657183,1.3330382682150839,0.7079557402322626,1,True
congested_012,congested,260.54014931659833,325.6903094710981,42.08131726440457,85.15861509647685,2.1908686441607133,1.0031341178289501,19358.970020312736,32419.237553812174,0.1292061410319543,0.14841384903523147,7.500348264758192,22.313149598076702,0.002024135716496813,1.8519594062193019,0.435,0.19,0.04666666666666667,0.3849320996095218,612.3929544949883,0.35063612680436057,61.239822200511995,4.795506690298851,0.301286121851259,38.59960352565087,48.065941936451146,1.218579431977237,99.29689174471707,209.14708256547,0.11777933231925254,0.6351455232018866,260.54014931659833,2580.7320680286766,0.1292061410319543,0.7786601461557798,0.17296484907827717,0.2308080140873436,0.8788750858315516,0.7484378515221216,1.2500580441263653,0.7395087066189548,1,True
congested_013,congested,272.3782343086358,377.47596602513204,41.04560884227942,88.07797095824147,1.0804564122975564,0.9129881365624202,6820.993679808225,19909.97836935503,0.10873672445366282,0.1192202904175853,8.315112996820629,22.294478085342426,0.00386087911335788,1.690695204572789,0.45,0.11666666666666667,0.04666666666666667,0.3191588307706106,347.8167560116223,0.37165116223514194,37.72437939769518,7.967524953591723,0.511530483231853,30.62171444420582,40.10438352460916,0.7262245941814502,97.20211617308027,147.13104586899692,0.13841514694351567,0.7939564196455848,272.3782343086358,820.2141652495573,0.10873672445366282,0.9384293573954021,0.19019830069006421,0.2729102643431555,0.9203802356366884,0.8106522366494768,1.3858521661367715,0.6933333333333334,1,True
